review,rating
"Qui permet de rester en forme escalader les escaliers, mais ça vaut le coup quand on arrive au sommet.Malheureusement, il n'y a pas d'ascenseur.C'est le meilleur moment pour visiter",5.0
Les Champs Elysées est l'Arc de Triomphe. Pour vous y rendre au milieu de la très animée toute l'année à trouver le passage souterrain. Le Paris Pass Museum vous permet d'entrer sur le toit. Immense!,4.0
"Il y a tellement d'autres super choses à faire à Paris. A l'Arc de Triomphe dans aucune autre ville, ce serait la meilleure attraction. Mais à Paris, ce n'était pas cher sur notre liste des endroits intéressants à voir même si j'ai passé une semaine complète à Paris. Comme il y avait tellement de choses à voir, nous ne sommes pas allés jusqu'au sommet. Mais la vue est superbe stiil sur le sol.On considère le long de l'avenue des Champs-Elysées entre l'Arc de Triomphe et la Place de la Concorde. Sur la promenade, vous vous arrêterez à Haagen-Dazs pour une glace ou acheter des vêtements exclusifs. La vue est incroyable et la zone commerciale est sympa - si vous aimez ce genre de choses.",5.0
Franchir jusqu'au sommet pour voir à propos de la ville et de profiter de la vue. On peut aller à pied jusqu'à l'Arc de le long du Champ Elysées ou les deux séjours en même temps qu'ils font tous les deux bien ensemble !,5.0
"Ce spectacle se trouve littéralement de l'autre côté de la rue, en face de la station de métro. Une station de métro à pied du tunnel permet un accès sûr de la place qui se trouve dans un quartier très animé la circulation Circle. Un autre endroit pour une superbe vue sur la ville située au dernier étage de l'Arche. Il y avait beaucoup d'attente et lent, donc nous avons été reporté. Marble Arch en lui-même est une ville du rez-de-chaussée. Point de départ idéal pour vous promener », en bas des Champs-Ellysse.",4.0
"Est facile d'accès, il faut se débrouiller. C'est une attraction à voir et se trouve sur la route de d'autres endroits.",5.0
"Grâce à un commentaire précédent, on nous a informé qu'il y a un ascenseur jusqu'au sommet. Ce n'est pas ce qu'ils annoncent, et si vous ne les demandez pas, vous ne nous reverrez jamais.Vous vous procurerez des billets achetés au dessous de la rue et la file d'attente peut être intimidante parfois (30 minutes).Une fois au sommet, vous avez une vue splendide sur toute la ville. Rien à redire.C'est vrai que l'on d'y aller à pied, mais c'est tout proche. Cela valait vraiment la peine.",4.0
"A quelques minutes de marche de la Tour Eiffel, l'Arc de Triomphe est à ne pas manquer lors d'un séjour à Paris. Vous pourrez vous promener dans l'avenue des Champs-Elysées.",5.0
Il faut traverser la rue via un Tunel. Comme dans tous les endroits à Paris alors préparez-vous à longue queue. C'est à couper le souffle tout près et on en avait vraiment pour votre séjour,3.0
"L'ascenseur était cassé si bien qu'on a dû grimper les escaliers. C'était un très bel endroit sur les hauteurs certes, une superbe chance pour prendre des photos. Nous n'avons pas eu à faire la queue très longtemps.",4.0
"Monter des escaliers qui est pas faite pour les peureux. Je crois qu'il y a environ 280 marches, petite et escaliers narrrow avec les gens qui vont dans les deux sens. C'est ce que nous faisions le soir. a l'air tout droit jusqu'aux champs Eleysees et sur la Tour Eiffel.",5.0
"Si vous êtes à Paris, ce n'est pas quelque chose que vous ne pouvez pas manquer. Il relie diverses parties de Paris et est tout simplement fantastique.",5.0
"Nous sommes allés à l'Arc de Triomphe lors de notre dernière journée à Paris dans le cadre d'une visite à pied. Nous avons été satisfaits de pouvoir admirer depuis l'autre côté de la circulation Circle jusqu'à ce que l'on a réalisé qu'on pouvait se faire en dessous du trafic et sortir tout près. La ligne pour aller jusqu'en haut de l'Arc était trop long mais la possibilité de se rendre à pied, en traversant ce n'était plus que suffisant pour nous. C'était bien plus grande et plus impressionnant que ce qu'on pensait, et c'était vraiment un point fort pour nous.",5.0
"A part gazillion après avoir lu les très bonnes critiques qui sont effectivement serviable, peut-être que quelqu'un aurait pu ne pas se fait remarquer que les postes frontière ne donnent pas de l'Arc de Triomphe ! Il y avait un jour avant la Bastille Day celebrations, et c'était formidable.",4.0
"Si vous êtes de l'Union européenne, sous 26, on peut aller gratuitement ! La vue depuis le toit est superbe ! Cependant, la ligne est longue. Je vous le recommande.",4.0
"Le dernier étage offre une vue spectaculaire sur la ville. Cependant, il y a un grand escalier en spirale. Également porter une veste légère car il peut y avoir beaucoup de vent là-haut.",5.0
C'est l'un des plus célèbres sites de Paris. Il convient à tous les voyageurs. Facile d'accès par le métro.,4.0
"Pour aller à pied à l'Arc de Triomphe, ne traversez pas la circulation. On peut aussi prendre un tunnel souterrain sur l'avenue de la Grande Armee sur le côté. Pour faire du tourisme aux alentours de l'extérieur est gratuit mais il faut payer pour accéder à votre place , en haut et qu'il vaut mieux monter des escaliers. C'est un hôtel magnifique Scenic tour. Vous pourrez également voir la Tour Eiffel depuis le toit aussi.Le billet d'entrée pour pouvoir entrer et aller jusqu'au sommet pour 8 euros et est gratuit pour les enfants de moins de 18 ans.",4.0
"Mon mari a été transmise de France conseillé d'aller jusqu'au sommet de l'Arc de Triomphe pour son emplacement et la vue qu'on a de cet hôtel ! Il était parfait ! Quel panorama superbe ! Les escaliers sont étroits mais elle était fermée à peu, donc ça vaut le coup ! A faire absolument ! Je le recommande vivement !",5.0
"Matin avaient beaucoup de touristes et les bus un peu plus tard, elle nous a pas aussi bondé. Pas très loin à pied",4.0
Regardez les critiques solennelle et mémorial aux héros de France. Beaucoup de clients. ExceptionnelNous avons passé un pâté de maisons seulement de l'hôtel Royal. Magnifique quartier. Super restaurants le long des rues. Impressionnant la nuit. Vous pouvez monter les escaliers jusqu'au sommet pour quelques euros,5.0
Ca vaut vraiment la peine. La façade de l'hôtel est incroyable. Monter les escaliers pour admirer la vue valait pas la peine. Nnnnnnnnnnnnnnnnn,4.0
C'était un super endroit pour commencer à découvrir. N'oubliez pas de monter jusqu'au sommet pour admirer la ville. Facile d'accès en train ou en bus.,5.0
"Superbe vue depuis le dernier, je me suis fiancée là-bas et j'ai hâte d'y retourner !!! Il vaut vraiment le détour, à l'extérieur comme à l'intérieur",5.0
"Ce n'est pas extraordinaire Marble Arch, à la fois en termes de son architecture superbe, ainsi que le cadre. Une attraction à voir à Paris.",5.0
"Les escaliers peuvent effrayé par certains, il y a un ascenseur au frais supplémentaires, que nous n'avons pas utilisée, les escaliers cas était incroyable pour quelqu'un qui se sent très à l'étroit, mais ça vaut le coup notre équipement fitness-cardio training.La vue sur les Champs-Elysées n'avait rien d'extraordinaire.Il faut savoir qu'ils tirent des combien à l'entrée et à la sortie, car il peut être un labyrinthe.",5.0
"Il n'y a pas de mots pour décrire à quel point le style architectural de ce monument est. Je suis tombé amoureux de cet hôtel il y a 6 ans, et ils se rappelaient ce dernier pour 7. Il y a aussi une touche unique qui entoure ce lieu que les voitures circuler dans les manèges toute la journée. C'est l'un de mes hôtels préférés des bâtiments dans le monde entier !",5.0
"Les photos ne font pas justice structure. L'endroit est immense et l'architecture sont magnifiques. Situé à la fin de l'avenue des Champs, à ne pas manquer",5.0
"Si vous venez à travers la France et d'autres que la visite de la Tour Eiffel, je vous conseille de visiter l'Arc de Triomphe. C'est comme si la porte de l'Inde, il s'est avéré que c'est le prix. C'est un quartier très animé et vous devez être sur les meilleurs d'être vue devant le bruit de la circulation. Il est important d'époque et une des plus belles pièces de l'architecture.",5.0
"C'était un plaisir de voir. J'ai visité, chaque mercredi après-midi après avoir vu la Tour Eiffel. C'était un voyage rapide en métro. Il n'y avait aucune file quand j'ai vu l'hôtel et c'est à votre place , en haut. C'était un séjour rapide cependant. Nous sommes allés jusqu'au sommet, pris des photos, et je suis parti.",3.0
"C'est très amusant à visiter. Les rues se rejoignent à la circulation Circle à l'Arc de Triomphe. C'est vraiment spécial pour découvrir cette magnifique monument. Il n'y a pas grand-chose à faire pour très longue, mais elle est l'arc et devrait être vus. Nous étions très proche de l'hôtel, donc c'était facile d'aventure, juste à côté de la zone commerciale.",5.0
"L'accès est facile, très bien pour le prix, très belle région pour refléter les moments historiques de France.Belles boutiques de souvenirs un bon prix",5.0
Situe au coeur du rond-point. Des bruits et plein de mendiants adressant. Pas d'information disponible. Il n'y a pas grand-chose à voir. Les enfants s'intéressait pas.,2.0
J'ai eu de la chance d'avoir 2 pâtés de maison de la beauté pendant 3 jours. Je ne pense 30 fois et à chaque fois j'ai encore plus de détails à ce que je serais hypnotisé par. C'est un arrêt obligatoire pour tous ceux qui visitent.,5.0
"Mon mari et moi sommes allés dans cet hôtel historique Arc après notre visite de la Tour Eiffel. Il vaut le coup. Pas de problème pour se garer, il y a plein d'espace pour être bien les photos que j'ai prises. L'architecture est superbe ! Si vous êtes un mordu d'histoire comme nous sommes tous les deux, je vous conseille de faire ce monument !! Ça vaut le détour !",5.0
"L'Arc de Triomphe est à la fin, ou commencez, comme on veut voir des Champs Elysées. Il faut marcher dans les passages souterrains pour arriver à l'hôtel. Nous voulions voir quand même et de le voir la vue depuis le toit. Je recommande vivement cette démarche. Nous avons passé un certain temps en-dessus, puis sous-sol est une exposition et le musée Napoléon.Nous sommes arrivés et nous avons eu une bonne surprise. Les français étaient déjà là. L'armée passées là-bas, et il y avait une fête de carte dessinée à la main. Le personnel a toujours en vie de la Seconde guerre mondiale a aussi ... en uniforme. Ce qui nous a impressionnés même était plus lorsque nous sommes rentrés chez nous, il y avait une photo de la réunion sur le front page du journal USA Today. Il nous a apporté tout de suite à notre séjour à Paris.",5.0
"C'était incroyable de voir la configuration de Paris, et est située juste à côté d'une Tour Eiffel. Mais méfiez-vous du montant des escaliers, même si tout cela valait bien la vue qu'on a de cet hôtel !",5.0
"C'est impressionnant de loin, ce qui est encore mieux d'approcher de très près.Ne vous laissez pas tenter de traverser la rue. C'est dangereux et il y a un passage souterrain pour arriver jusqu'à l'hôtel. Vous aurez également la possibilité d'aller au sommet de l'Arc. Cependant, comme le temps était assez nul que jour et mon ami et moi nous avions l'intention d'aller la Tour Eiffel quoi qu'il en soit, nous avons décidé de séjourner au rez-de-chaussée.En avril, il y a un immense drapeau français qui pendait dans le arc incroyable si vous êtes à la recherche d'un hôtel cool. C'est vraiment à ne pas lorsque vous êtes à Paris !",4.0
Arche au bout de l'une des plus célèbres rues de Paris. nous avons même pu avoir d'autres superbes photos du fait de la rue étant fermé ...,4.0
"L'hôtel est juste un peu plus loin dans la Avenue de l´Arc, il nous a permis de se réveiller avec une vue tous les matins. Cela dit, cela en vaut la peine d'y aller et de grimper l'Arc de la vue qu'il offre. C'est aussi un bon lieu historique.",5.0
Assurez-vous que vous montez jusqu'au sommet de l'Arc de voir les plus incroyables vues de Paris. C'est incroyable.,4.0
"Lorsque nous sommes arrivés, il y avait beaucoup de monde pour faire la queue pour les billets aller jusqu'au sommet, et nous n'avons pas en haut. Toutefois, à l'arc en lui-même est assez beau car il est tellement beau! Fantastique l'architecture plus qu'une seule fois à Paris ! Je vous recommande vivement d'aller visiter cet hôtel !!",5.0
"Si vous n'avez pas le temps de remonter la Tour Eiffel, ce qui permet de passer toutes les files d'attente), prenez l'Arc de Triomphe, la vue est spectaculaire, il y a un ascenseur. C'est à ne pas manquer à mettre sur votre 'todo liste.",5.0
"Après avoir monté la tours de Notre-Dame et la Tour Eiffel, je pense quand même que c'est l'une des plus belles vues de la ville. Je n'ai pas arrêté de me faire couper le souffle.",1.0
"Même si nous avons été à Paris plusieurs fois et avons vu l'Arc de Triomphe en passant par un bus, nous ne nous étions jamais arrêtés à l'arc avant lui-même, en cette occasion nous sommes allés jusqu'au sommet de l'Arc de Triomphe et la vue que nous avions de là est vraiment extraordinaire. Toutes les routes autour de l'Arc ouvrent en fait de l´Arc comme des bouts de gâteaux. Une vue splendide et il vaut vraiment le détour. Traverser la rue de la rue n'est pas gênant car il y a des passages souterrain, sans problème. Très facile. Allez jeter un œil c'est merveilleux. Il y a un supplément pour y aller mais ça vaut vraiment le coup.",5.0
"Il s'agit d'un véritable monument est basée sur des Champs Elysées, c'est un beau lieu Street. Arc de Triomphe est d'essence historique.",5.0
L'Arc de Triomphe est un établissement parisien mais c'est extrêmement animé car il est situé près des Champs-Elysées. Je conseille d'aller voir l'Arc sur votre première visite mais ne vous laissez pas affecter beaucoup de temps à ce sujet.,4.0
"Arc de Triomphe est très beau et il y a une grande partie de l'histoire de l'hôtel. Un merveilleux hôtel, très, très cool. C'était facile d'aimer.",5.0
"À mon avis, c'est plutôt bon sens d'aller jusqu'au sommet de l'arc, si on la compare à la Tour Eiffel, on peut voir la Tour Eiffel depuis le sommet ! Si vous avez besoin d'aller jusqu'en haut de la Tour Eiffel, font de cet hôtel le deuxième arrêt pour une vue superbe. Je crois que c'est plus vis-à-vis. Méfiez-vous de la circulation de l'Arc de Triomphe et assurez-vous que vous tunnel souterrain pour y arriver. Aussi, on est assez loin, donc il faut faire attention avec jeunes ou plus aux membres de votre groupe.",5.0
Un bel hôtel historique et d'une belle vue depuis le toit.Nous sommes allés à l'heure du coucher du soleil et nous avons pu voir les lumières scintillantes de la Tour Eiffel au loin.Le prix est très raisonnable et vous êtes invités à une belle promenade jusqu'à beaucoup de marches descendant !,4.0
"La ville a l'air très bien depuis le toit. Il n'y a pas d'ascenseur et la place pour les ranger bugggies/les poussettes, alors veuillez vous assurer de prendre cela en considération avant d'acheter les tickets à l'Arche. Il y a un tas d'escaliers.",5.0
"L'Arc de Triomphe est un must si vous allez à Paris. Assurez-vous de ne pas y aller et traversez le rond-point pour rejoindre le monument, on trouve une station de l'autre côté de la rue. La vue est spectaculaire.",5.0
"Je pense que c'est beaucoup mieux que la Tour Eiffel. Vous pouvez voir les avenues telles que Split peu de lumière du jour. Peut finir par chiffrer Les ascenseurs peuvent être non opérationnelle le jour de la visite et dans ce cas, vous aurez besoin de monter les escaliers jusqu'en haut comme nous l'avons fait.",5.0
La circulation dans le coin est vraiment comme ce que j'ai vu en moque National European film Vacances. Heureusement il y a un passage souterrain pour aller jusqu'à l'Arc de Triomphe. Nous sommes allés jusqu'au sommet et nous avons beaucoup apprécié la vue.,5.0
"Cet édifice a toujours m'intéressaient qu'il est le ""Hub"" - De qui s'étend aussi des principales artères commerçantes de Paris et j'ai bien dit du délire la circulation y est. Nous avons pris le bus pour un arrêt à proximité et il a fallu plusieurs tentatives pour trouver les marches pour aller dans la rue, pour aller à l'arc. Nous avons gardé se trompaient avec une station de métro. On a quand même fini par le chemin vers le monument en lui-même et nous avons passé un moment cela avant de traverser. Nous avons décidé de ne pas aller au balcon. En traversant la rue est fait à vos risques et périls et ne le recommandons pas du tout.",4.0
J'ai vraiment adoré cet endroit et la circulation. Le bâtiment est magnifique et la vue magnifique sont les meilleurs de Paris. Vous aurez l'occasion de voir comment Paris est prévu et une vue fantastique sur la Tour Eiffel.,5.0
"Vous aurez une vue sur les monuments sont gratuites au rez-de-chaussée, et/ou à payer 12 € par adultes pour aller sur le toit (il y a des concessions, mais leur carte n'est pas applicable.Pour aller à la terrasse, il est possible d'acheter des billets à la billetterie de dans le tunnel (le coût de l'entrée de la soufflerie est situé sur l'avenue des Champs-Elysées et l'avenue de la Grande Armée).Il y a un gardien de sécurité à l'enregistrement au bout de l'Arc de Triomphe et les valises ne sont pas autorisés, et donc assurez-vous que vous voyagez léger.Vous aurez besoin de monter un long voyage d'escaliers en spirale mais ce n'est pas trop difficile. Pour les personnes handicapées et les personnes à mobilité réduite, il y a un ascenseur, mais il est limité à l'usage autorisé seulement.Il y a quelques points positifs s'arrêtent à l'intérieur du bâtiment avec des expositions. J'ai trouvé que l'interaction montrant que tous les arcs du monde entier est particulièrement intéressant.La vue depuis le toit est géniale, où vous pourrez visiter Paris à partir de nombreux angle de rue. La prise en charge il faisait beau pendant la journée et il aurait fallu être capable de faire quelques uns assez géniaux des photos.",5.0
"Si vous êtes au sommet vous pouvez passer une très bonne vue sur Paris, mais à mon avis c'est pas quelque chose que vous ne devez pas manquer! Prenez l'avenue des Champs Elysées de la Place de la Concorde et aller à pied jusqu'en haut !",5.0
"J'ai adoré l'Arc de Triomphe. Un bon hôtel et une structure magnifique à l'intérieur comme à l'extérieur. La vue était très bien aussi. Cet hôtel était cher comme partout à Paris, mais c'est vraiment à voir.",5.0
"C'est le centre de Paris, où se trouvent toutes les rues sont réunis. Il y a un moment ou à un autre on passé ici.",5.0
"C'est l'un de ceux qui les attractions que vous devez le voir une fois dans votre vie. Je viens de faire moins c'est incroyable. Je n'ai pas eu l'occasion d'aller à l'étage, mais c'était de majestueux du bas.",5.0
"Les Champs-Élysées est magnifique mais l'Arc de Triomphe n'était tellement extraordinaire.L'hôtel a l'air pareil dans celui que nous avons à la maison et je n'ai vu tous les jours, donc pour moi, cela ne serait pas.quelque chose qui doit être vu.",3.0
"Très bel hôtel mémorial aux pays concernés pendant la Seconde guerre mondiale. La tombe du soldat inconnu est impressionnante, et la vue depuis les sommet sont spectaculaires.",5.0
Vraiment génial de voir à la fin de la promenade à travers des Champs-Elysées. La région est généralement bondé,4.0
"Une impressionnante structure, et vraiment bien pour l'occasion, la circulation ! Vraiment extraordinaire, elle vaut le détour.",5.0
"Ne manquez pas de monter les escaliers jusqu'au sommet de l'Arc de Triomphe, l'hôtel vous offre l'une des plus belles opportunités pour à Paris. L'Arc est situé dans le centre-ville de principaux axes routiers qui sont radial depuis son point de départ. C'est une vue magnifique. L'entrée se trouve dans la carte musée et à proximité une station de métro, c'est très pratique pour les personnes qui souhaitent visiter au début ou à la fin de la journée entière.",5.0
"L'Arc est l'un des plus célèbres symboles de la ville, et il est tout simplement magnifique. C'est un monument qui devient encore plus impressionnante approcher de très près quand on peut apprécier ce n'est, pèse-personne, aussi si on a une impression qu'on pouvait laisser tomber croyez-moi, ce n'est pas important.La seule chose que je voulais dire c'est que pour aller au sommet de l'Arc de Triomphe. C'est le cas du musée Pass prouve vraiment son rapport qualité/prix. Non seulement on est à l' jusqu'en haut de la carte, mais cela signifie que vous pouvez éviter la queue pour les billets. À seulement une raison de plus pour obtenir le pass musée, qui est un excellent rapport qualité/prix.",5.0
"La montée est un peu cher, 284 marches sur une colline escalier circulaire. La vue depuis le toit était magnifique. C'est un hôtel magnifique monument. Je vous conseille de ne pas manger le dîner sur les Champs Elysées, l'hôtel est très cher, même pour Paris.",4.0
"Un super voyage à l'Arc de Triomphe. Il y a beaucoup d'escalier, mais jolie vue à l'étage supérieur. Nous avons dû aller dans une cabine deux excursions car elles ne le permet pas les enfants dans des poussettes).",5.0
"C'est l'un des merveilleux à Paris pour nos vacances. Nous avons l'histoire amateur, nous avons vraiment été contents de savoir que l'hôtel a été construit au cours Napoléon. Se réveiller au sommet doit être fait pour que ce site.",4.0
Nous y sommes allés juste pour des photos et j'ai trouvé que c'est bon. Mais ce qui est plus intéressant est la rue commerçante à côté de l'hôtel. Nous avons fini par y passer plus de temps ici qu'au monument en elle-même.,3.0
"Superbe architecture et de design. Il y a beaucoup de marches pour aller sur le toit, mais ça vaut vraiment le coup. Une vue superbe depuis le toit. Assez longue attente. Il y a des restaurants et des boutiques.",4.0
"Si vous avez lu et vu les images c'est le cas, c'est suffisant. On y ne sera ajouté à votre séjour.",4.0
"Je l'avais choisi parce qu'il était proche de l'hôtel, et à mon filles ont demandé plus et il était de bonne qualité nous a agréablement surpris. Il y a des escaliers à l'étage, il y a un étage avec un petit modèle de la porte et une boutique de cadeaux et l'autre étage avec fantastique de la jonction star. J'ai adoré",5.0
"Il y a beaucoup d'escaliers, donc méfiez-vous !La vue vaut le coup quand même. Vous pouvez voir l'ancien et le nouveau, nous n'étions là-bas pendant les heures de pointe et coucher du soleil et pour le changement de sur la Tour Eiffel. Cela en valait la peine d'attendre.Les expositions à l'arc sont intéressants mais le temps devrait être investi dans les vues à 360 degrés de la terrasse du toit.",4.0
"Préparez-vous à monter beaucoup d'escaliers pour couronner le tout, ça vaut vraiment le coup. La vue est spectaculaire et étonnante. Il y a une petite boutique de souvenirs à vous monter 2 étages. Elles ne sont pas à votre place , en haut. Très romantique et excitant.",5.0
"Acheter le Pass de Paris, donc vous ne pouvez pas le râter les lignes. Il y a un ascenseur pour les petits et pour des personnes à mobilité réduite. Assurez-vous que vous allez jusqu'au sommet, et vous visiterez la Boutique de cadeaux. Bien sûr, il y a des boutiques et des restaurants à proximité.",5.0
"J'ai vu ce monument d'une sélection de films et après avoir parcouru miles et des miles à travers Paris, nous avons atterri dans cet hôtel et c'était fantastique ! Nous avions vu la nuit tout illuminé et, pendant la journée. C'est un chef- d'œuvre et je suis si heureuse que j'ai vu en personne !",5.0
"Il y a beaucoup d'escaliers, donc je ne recommanderais pas à ceux qui ont mal foods ou sanitaires.Comme dans de nombreux sites touristiques, il faut y aller tôt car les queues pour entrer dans le monument peut être longue. Spectaculaire vue sur le sommet ! Petit musée au sommet à l'intérieur du bâtiment.Faire très attention aux pickpockets dans le quartier autour de l'hôtel car il y a beaucoup de touristes ne sont pas attention à leurs environs ou se faire voler !",4.0
N'oubliez pas de vous on n'a pas besoin de marcher jusqu'au sommet de l'Arc de Triomphe. Vous aurez une vue sur la ville de Paris. Nous avons fait de notre circuit dans la soirée et c'était génial. Cela les valait bien 12 € pour aller à l'étage.,5.0
"Une des choses qui m'a surpris, c'était que l'Arc de Triomphe est à un rond-point - maintenant c'est très chic rond-point mais quand même ! L'Arc de Triomphe est situé dans le centre et que vous alliez underground, pop up à côté de l'hôtel. N'essayez le croisement au-dessus du sol, vous prenez votre propre vie dans votre main. Vous pouvez monter les escaliers jusqu'à l'intérieur et à l'étage (je n'ai pas été). Tout ça fait qu'il est habituellement dans le café où l'on peut s'asseoir mais pour tout dire, je n'ai pas s'asseoir sur une rue à l'écart de la circulation. Ce qu'il y a de mieux se trouve la gare de Charles de Gaulle, quand on sort de la gare (suivez les panneaux pour l'Arc de Triomphe et préparez-vous à une marche) vous vous juste à côté de l'Arc et les transports en commun sont super pour se rendre à l'hôtel. C'est un bon point de départ parce que l'on peut ensuite, descendez à pied le quartier des Champs-Elysées à travers les jardins du Louvre; c'est plat et il y en a pour 2 à 3 km à pied.",4.0
"Nous avons pris le métro et pour aller par les escaliers jusqu'à voir l'Arc- c'est comme si on remontait dans le temps. L'arc était en plein milieu d'un rond-point et attention, la circulation est dingue ! Vous pourrez vous déplacer à pied et aller à l'intérieur, nous n'y sommes pas allés - et n'a pas l'impression que nous n'avions pas pu honorer sur quoi que ce soit. Nous avons adoré le quartier. Toutefois, car il y a beaucoup de magasins en bas de la rue, donc nous avons cherché un café et observer les gens.",5.0
"Nous avons marché jusqu'au Champ Elysées jusqu'à voir l'Arc de Triomphe de différentes perspectives. C'est une très belle ville et la promenade des Champs Elysées est également une expérience inoubliable - avec ses arbres et plus grandes promenades à faire à pied et les magasins comme il est multinational bordant les deux rives. Nous nous sommes arrêtés à plusieurs endroits sur la route, de voir un magnifique red Mercedes Benz à l'intérieur du mb et magasin de Guerlain ... mais c'était fantastique de fenêtre shopping et promenade tout le chemin jusqu'à l'Arc de Triomphe et ensuite d'y retourner. C'est un symbole historique de Paris et évoque l'histoire bien pour ceux qui sont intéressés. Super expérience.",5.0
"L'Arc de Triomphe est à voir quand on est à Paris. Il faut traverser le rond dans le passage souterrain. N'essayez pas de la traverser la rue, car c'est très dangereux. Je ne le recommande pas de payer les 19 € pour aller à l'étage car ce n'est vraiment pas le meilleur point de vue de la ville. Si vous avez vraiment envie d'aller jusqu'au sommet pensez à monter des escaliers et je ne peux que vous recommander d'y aller pendant la nuit à voir les lumières de la ville.",4.0
"Nous avons eu une très belle ville du coucher du soleil depuis le toit. Vous pouvez vous sentir comme si vous êtes dans le centre de Paris, car les routes principales sont à partir de là",5.0
"On n'était à Paris que pour quelques heures, mais cela a été un point d'honneur à pied jusqu'à l'Arche pour admirer la beauté de l'architecture et reflètent le soldat inconnu Memorial le feu. Nous avons pris beaucoup de très belles photos, mais malheureusement je n'ai pas eu le temps d'y aller jusqu'en haut ou voir tout le soir. Nous y retournerons à coup sûr lors de notre prochain voyage à Paris !",5.0
"C'est vraiment un bel hôtel, et il se trouve dans le centre de la place Charles-de-Gaulle. Il y avait beaucoup de magasins tout autour et il a fait un peu de shopping.",5.0
Pas loin à pied de l'Rochester Champs Elysee Hotel.De nombreux restaurants et cafés se trouvent à distance de marche de cet hôtel très agréable.,5.0
"Entrée gratuite pour les étudiants, ce qui est super, mais il faut faire attention, après avoir attendu 30 minutes, vous risquez de ne pas être accueillis, parce qu'ils ont des règles strictes pour mettre ses valises mesures (si mes normale dos a 1 cm plus grande, ils n'ont pas laissé ma)",3.0
"Ce n'est pas l'hôtel le plus extraordinaire chose que vous ayez jamais fait, mais si vous êtes à Paris, il vaut vraiment la peine quelques heures pour venir vérifier cette icône vous montez et ses escaliers. L'escalier en spirale en elle-même est une oeuvre d'art et technique. La vue depuis le toit est intéressante.Un conseil : le Paris Pass Museum n'est pas la queue, ce qui est assez long la plupart du temps à part très tôt ou tardives.",4.0
"Arc de Triomphe est à proximité de notre hôtel, dans mon imagination, il était plus petite, mais quand nous y sommes arrivés j'étais tout à fait épatée par sa taille. Dommage que nous n'avons pas eu la chance de monter sur le toit. Nous sommes allés ici il y a une ou deux fois et j'aime plus cet endroit pendant la nuit. Visiter cet endroit c'quand on est à Paris.",5.0
"Nous y sommes allés le soir, et que la structure incroyable ! Nous ne sommes pas allés nous mais cependant le rez-de-chaussée est tout aussi impressionnant !",5.0
"Pour se rendre à l'étage et profitez de la vue est magnifique mais les monument en elle-même est belle architecture. C'est cela vaut vraiment la peine d'être visitées. L'ascenseur était en panne, donc il vaut mieux demander au kiosque situé car il y a environ 300 marches. Pas pour les Ames sensibles s'abstenir !",5.0
"Arc de Triomphe est similaire à celui de porte de l'Inde à Delhi, mais ça en vaut vraiment la peine d'être visité quand on est à Paris.Vous pouvez avoir une vue superbe sur la ville du haut de l'Arc de Triomphe.",5.0
"Sans aucun doute qui vaut la peine. Il faut savoir que la montée jusqu'au sommet est donc déconseillé aux personnes âgées, de petits enfants, ou à ceux qui sont en mauvaise santé.",5.0
La vue depuis le toit est incroyable dans toutes les directions. C'était qu'il pleuvait et bien fraîche quand je rentrais mais ça vaut le coup. La tombe du soldat inconnu est un hommage rendu merveilleux.,5.0
"Immense Marble Arch, mais encore comme le reste de Paris absolument exagéré ... Nous avons passé quelques minutes avant de nous ennuyés de la foule et Marble Arch.",3.0
"On peut voir de la plupart des bus. C'est à couper le souffle. Spectacle du Crazy aller de l'un à l'arc, donc c'est mieux de marcher ou de séjourner dans un bus touristique. Faire du shopping dans le coin. Il y a beaucoup d'endroits où s'asseoir et manger.",3.0
"Nous avons visité la ville C'an de sorte que mon mari et des amis n'ont pu réaliser le Marathon de Paris. Belle Ville, ce qui a rendu notre séjour était le fait que nous avions été tellement proche des Champs Elysées et de l'Arc de Triomphe.",5.0
"J'ai bien aimé aussi l'activité Street près de l'Arc de Triomphe. Il y a de nombreux cafés, des restaurants et beaucoup de monde aux échecs.",5.0
"Super pour prendre des photos. Mes amis et moi avons beaucoup apprécié notre séjour dans cet hôtel. La magnifique architecture, parfait pour des photos incroyables. Je suggèrerais de prendre une visite, vous pourrez être contents que vous avez fait. . . .",5.0
"... Mais cela vaut donc la peine de monter. Nous sommes arrivés au moment où elles étaient en train de faire la cérémonie de Soldat Inconnu, c'était très intéressant à voir. C'est une ville fascinante et il y avait beaucoup de place à l'intérieur. Qui l'eut crû ?! Voir cet hôtel, car il est à l'intérieur, l'escalade jusqu'au sommet est quelque chose que je n'ai jamais attendu à ne pas manquer à leur vie ce alors c'était un séjour extraordinaire.",5.0
"J'ai trouvé que ce n'était pas grand-chose. À quelques pas, prenez quelques photos, et c'est tout. Au fait, c'est plus agréable quand on ne vous laissez pas aller à proximité de l'Arc de Triomphe pour prendre des photos.",3.0
"C'est un monument national qui vous faut. Prenez le métro, puis traversez le tunnel en direction de l'Arc de Triomphe.",5.0
"Nous avons payé le supplément pour avoir accès à l'étage et cela en valait vraiment la peine. Il faut juste penser à prendre quelques incroyable vue sur Paris et il y a un petit musée à l'intérieur dédié à la France sa participation dans deux guerres mondiales. Cher mais on en a pour son argent. Essayez de réserver sur internet, on peut éviter de faire la queue.",5.0
