review,rating
"Nous avons fait un voyage autour de la tour-Eiffel pour 15 EUR par personne et nous avons apprécié chaque instant de notre séjour. Nous nous sommes assis sur la terrasse et nous avons vu tous les plus grands sites de la ville le long de la rivière. Un commentaire audio enregistré nous a aidé à identifier toutes les attractions touristiques.Il y avait une heure et avant d'entrer dans le bateau, le personnel a pris nos photos, mais ils nous ont dit qu'ils étaient vendues à 5 euros la photo après la fin de la croisière. C'était un bon souvenir à emporter.Une croisière de nuit est fortement recommandé, car les sites à visiter sont éclairés, ainsi que la tour Eiffel.",4.0
J'adore cet hôtel. J'ai passé le Departments plusieurs fois et je suis toujours surpris par sa beauté. Il y a beaucoup de jolis ponts pour partir explorer les environs.,5.0
"Nous avons marché jusqu'à Notre Dame des Champs Elysées lorsqu'il faisait froid samedi, nous arrêtant pour prendre un verre sur la route.Belle balade agréable à regarder les différents stands dans la rue. Agréable et au même niveau que les trottoirs partout, donc on peut aller facilement à pied.",4.0
"Nous étions là avec un groupe de 7 couples et nous avions fait une réservation pour une soirée dîner-croisière au coucher du soleil. La nourriture était très bonne, et le capitaine"" et ""tout le personnel était sympa et nous a donné des renseignements utiles, c'est un très agréable le soir et c'est quelque chose que je vous conseille vraiment de découvrir Paris sous un autre angle. . .",4.0
"Ma petite amie et moi avons décidé de faire la croisière encas. Ce qui nous a permis un choix d'une boisson et un en-cas. Nous avons opté pour un verre de vin et un croque-monsieur.C'est une longue route et nous avons commencé à nous et nous nous sommes retrouvés à la Tour Eiffel.La vue magnifique sur la Seine sont magnifiques. Vous aurez l'occasion de voir la ville dans une perspective différente, et dans la plupart des sites étant à côté d'une rivière, vous aurez l'occasion de voir.Une pièce d'eau et une croisière.",5.0
"Une promenade en bateau sur la Seine est vivement recommandé, il nous permettait de profiter d'une vue différente de la capitale française.",5.0
Une longue promenade le long de la Seine est toujours très romantique et très agréable. Il vous donne l'impression d'être vraiment à Paris.,5.0
"Nous y sommes restés près de la Seine et de la Cathédral de Notre Dame dans le quartier du Marais. Pratiquement tous les matins et tous les soirs avec une promenade le long de la Seine. C'est sale et il y avait une mauvaise odeur dans certains endroits mais mon préféré pour vous asseoir au bord de la Seine jusqu'a te sur l'île Saint Louis, le matin. Absolument fantastique !",5.0
"J'ai adoré marcher le long du fleuve, surtout le matin et le soir. Il est assez calme le matin alors que celle de l'après-midi. La vue sur Paris est tout simplement magnifique et apaisant de la Seine.",4.0
Je préfère voir la rivière pendant la nuit.Avec toutes les lumières de Paris qui vous garantit un séjour magnifique chute vers la ville. Elle définit le centre de Paris et le pont qui traverse l'ajouter à sa beauté.,5.0
"Pour des gens comme nous qui étions a paris pour un court séjour, cela a été la confiture, pleine d'informations sur tous les sites principaux. Nous avons fait cette excursion à la fin d'une longue journée de marche et c'était absolument parfait !",5.0
"Fait une croisière d'une heure avec commentaires qui était intéressante et infoormative. Un bon hôtel pour visiter la magnifique des ponts et des principaux sites touristiques. Nous sommes partis de Pont Neuf, simple et pratique. Des commentaires en anglais et français.",5.0
C'est un parfait moyen pour découvrir l'autre côté de Paris sans l'agitation des rues bondées. Vous pouvez prendre des photos superbes et voir tous les monuments célèbres. Réservation à l'avance est bien mais il faut faire le tour car les prix varient.,5.0
"Nous avons fait une belle au dîner croisière sur le fleuve et ça reste l'un de mes souvenirs préférés. Il y a tout simplement aucune autre façon de découvrir la beauté du caractère, chacune de ses ponts sur ma estimation. La nourriture était excellente, ce qui nous a étonnés vu que je pensais que ce serait un moyen ou mauvaise. Les bateaux glisser sous chaque Bridge nous a permis d'aller se détendre au frais dans l'air conditionné, tout confort avec un verre de vin sur la plus chaude journée dans Paris en été tout en admirant l'architecture. Je vous recommande vivement cette activité. Nous avons aussi rencontré des gens merveilleux et nouveaux amis.",5.0
Nous avons apprécié la tour riverboat tant de choses que nous avons fait deux fois pendant notre séjour. Vous pourrez voir de nombreux bâtiments historiques.,5.0
"L'un des meilleurs restaurants au bord de la Seine. !  On était à environ 8 pers et nous avons eu un bon dîner, on y retournera encore merci",5.0
"On est arrivés à Paris vers 19 heures. La plupart des musées sont fermés.Nous avons pu nous rendre à la Tour Eiffel avant qu'il ne soit fermé, puis nous allions les de Notre Dame. . Même à 10 - 12 la nuit, c'est un bel hôtel, paisible, et je me suis toujours sentie en sécurité.Quelle que soit l'heure du jour. Je recommande vivement la paix et la tranquillité en plein centre de la ville.",5.0
Nous y sommes allés pour un bateau sur le fleuve Sienne c'était fabuleux. Il y avait un repas composé de 3 plats avec boissons. Notre serveur était très attentionné et sympa. Ils se font un plaisir de changer nos verres à vin blanc quand nous avons dit que nous n'avons pas aimé rouge et c'est compris dans le tarif. C'est cher mais un si c'est quelque chose qu'on ne peut pas faire plus cela en vaut vraiment la peine.,5.0
La Seine est l'élément central de Paris. Vous ne pouvez pas le manquer. Un superbe détrempés chemin à travers la ville.Il faut absolument se rendre un restaurant bateau pour vous emmener en haut et en bas du fleuve en soirée.,5.0
"Je ne sais plus le nom de la société, mais mon mari et moi y sommes allés pour une soirée dîner croisière sur la Seine. La cathédrale Notre-Dame, le Musée du Louvre, de la Tour Eiffel, et d'innombrables musées et monuments sont éclairés la nuit. Étonnamment, la nourriture était aussi très bonne ! Nous avons marché le long de la rivière et à Paris pendant la journée, mais c'est vraiment magique!",5.0
C'était très agréable de voyage tous les 22 ponts. Nous avons vu de la plupart des attractions de la rivière. Outre nos fils a été très satisfait du tour.,4.0
L'un de mes souvenirs préférés de mon voyage à Paris il marche sur la Seine. Il y avait eu une journée chaude et cela s'est transformé en une nuit d'été. C'était vraiment très parisien et j'ai pris beaucoup de photos superbes de Paris la nuit. Comme c'était l'été il y a beaucoup de monde à l'extérieur.,5.0
C'était notre deuxième voyage dans la journée après la visite de la ville. Il y a plein de choses à voir au cours de ce voyage. Je recommanderais cet endroit précis.,5.0
"Nous y avons pris un déjeuner-croisière depuis le quai près de la Tour Eiffel. La nourriture et le vin étaient très bien, la vue magnifique et les spectacles impressionnants. Il vaut vraiment la peine.",4.0
"Sans aucun doute un must - faites quand on est à Paris. J'ai pris une heure un bateau de croisière en soirée et qui ont pris fin à la Tour Eiffel région quand les lumières sont déjà illuminé, car il y avait déjà devenu sombre. Totalement pittoresque et inoubliable. J'y retournerais faire la croisière avec plaisir et irai là que si je vais à Paris cet hôtel sans hésiter. Nous y sommes allés en avril 2007.",5.0
Marche à pied dans et autour de la Seine est monumental. Malgré la pollution vos Billets open jaw s'arrête. Cet endroit est l'un des raisons pour lesquelles on ne peut pas prendre de Paris en une journée. C'est trop grand.,5.0
"Il n'y a pas de frais d'aller à pied le long de la rivière, il y a une carte postale occasions, parce que c'est vraiment propre le long de la rivière. Vous pourrez reposer, manger un sandwich et se promener le long de la rivière.",4.0
Nous avons passé notre temps dans le cadre de l'eau. C'était magnifique. Les ponts et une architecture qui entoure l'hôtel est sensationnel. Je le recommande vivement,5.0
"Au centre de Paris, mais toujours pas loin des principaux sites touristiques. Très bien situé pour se promener le long de la Tour Eiffel à Notre Dame. Séjour très différent en été et en mais toujours près de la ville, où il y a plein de bars et de restaurants",5.0
"Il y a tellement de belles vues le long de la Seine en raison de très nombreuses anciennes merveilles architecturales le long de la rivière, des quais où les amoureux pour y passer un moment, les réunions pour écouter de la musique et des danses même ou des pique-niques. Des excursions en bateau sont nombreuses et multiples opportunités de prendre des photos.",5.0
"La vue tout en savourant un tour en bateau le long de la Seine sont exceptionnels. Je vous conseille le tour en bateau et se promener le long du fleuve, car il y a beaucoup de petites boutiques de livres et de tableaux sur le fleuve. Très bel hôtel, bien situé Beau de la Tour Eiffel.",5.0
"Une très belle et romantique, l'un ou l'autre pont, vous vous trouvez offrent une belle vue. C'est très, très froid en hiver, alors couvrez-vous bien !",5.0
"Je ne suis pas très fan de touristes en bateau. Si vous voulez vraiment profiter de la rivière se promener le long de la rivière et admirer les nombreux ponts, tournez à gauche. C'est aussi très agréable le soir avec tous les lumières de la ville.",4.0
"Si vous allez à Paris, puis une chose qu'il faut absolument acheter une baguette, des fromages, des charcuteries et d'une bouteille de vin, et d'avoir un pique-nique près de la Seine.",5.0
"Nous avons fait un voyage en bateau sur le dimanche, qui était inclus dans notre forfait Paris. Vraiment un super voyage pour aller dans notre forfait. Elle a duré une heure. Il y avait un choix de s'asseoir à l'intérieur ou à l'extérieur. Nous avons affronté le froid et il y avait plein de photos superbes opportunités pour les longues croisière. Génial.",4.0
Nous avons marché jusqu'à un froid mais ensoleillé de la Tour Eiffel à Notre Dame le long de la Seine.Quel bel hôtel à pied!,5.0
"Le long de la rivière est romantique. Vous pouvez également saisir des photos superbes sur la Tour Eiffel et à d'autres endroits sur la route. C'est l'endroit parfait pour ceux qui ne veulent pas faire des économies tout en étant en voyage, car c'est totalement gratuit et un valent le coup d'y aller.",5.0
"Après avoir traversé le pont, trouver votre chemin, en marchant le long et une salle à manger sur le dessus, c'était un vrai plaisir. Nous avons passé un très bon dîner avec une croisière sur le fleuve.",4.0
"Nous avons marché 10 kilomètres le long de la Seine tout simplement à couper le souffle et les ponts était magnifique. Nous nous sommes arrêtés au Musée d'Orsay, Notre Dame, l'oeuvre meilleur façon d'apprécier la Seine.",5.0
"Après une journée passée à visiter des musées, c'était un super choix pour y aller une autre perspective de Paris. C'était magnifique et très reposant. Très romantique le soir, en particulier si vous pouvez aller sur la terrasse. J'ai pensé que j'allais dans le bateau pour passer le temps et il s'est avéré que c'était un super séjour. Nous y retournerons. !",5.0
Vous ne pourrez pas visiter Paris sans traverser la Seine ou en s'arrêtant pour absorber l'ambiance de la ville de la vue sur la Seine.,5.0
"Nous avons fait une nuit la Seine, nous nous y sentions vraiment vous donne une autre perspective sur la ville. Je recommande vivement cet hôtel comme une des photos magnifiques, surtout de la Tour-Eiffel champagne tout en soirée !",5.0
"Il est quasiment impossible de rater la Seine si vous visitez Paris. Il y a des bus à travers la ville et on peut aller à pied à la ville il y a de nombreux ponts le long du chemin. Il y en a pour monter et descendre librement des bateaux qui sont peu onéreux et comprennent une chambre avec vue sur le fleuve de la ville. En été il y a des petites cabines sur les rues dans lesquelles des livres, des magazines et des œuvres d'art sont en vente.",4.0
"J'ai choisi la croisière une fois à la fin de l'après-midi et une fois après le coucher du soleil en été. Je vous recommande vivement après le coucher du soleil, vous l'adorerez hôtel et conseillerais de ne pas manquer cet attrait le magnifique ville a à vous offrir",5.0
"C'est un très bel endroit, c'est vraiment à voir. Vous pouvez voir tout de Paris à partir de la rivière. Il est aussi possible d'avoir une croisière à travers l'hôtel.",5.0
"C'était super. Il est possible de voir des attractions Paris pendant la croisière. Il y a le midi et le soir les croisières. A proximité de la Tour Eiffel, c'était donc facile à organiser.",4.0
"Sans aucun doute, la croisière sur la Seine. Vous pouvez voir de nombreux endroits très intéressants à proximité de la ville de Paris lors d'une croisière.L'ambiance était fantastique et ne manquez pas cet hôtel si vous êtes à Paris.",5.0
Promenades le long de la rivière sont absolument magnifiques dans une partie de la journée et de la nuit. Nous y sommes allés pendant l'hiver et ce n'était pas encore vraiment magnifique !,5.0
"Courez, promenade, croisière, quoi que ce soit d'autre, tellement que vous êtes venu à Paris à voir tout est le long de la rivière. Cette croisière est un excellent moyen de se rendre sur la rivière avec des photos !",5.0
"Nous avons acheté des tickets pour que le bateau nous avons parcouru tout près du fleuve, c'était vraiment bien. La rivière est magnifique et il y a tous les principaux arrêts de l'hôtel.",5.0
"Nous sommes allés à Paris pour célébrer notre anniversaire de mariage et nous avons beaucoup apprécié cette croisière. C'était très agréable de voir les sites tout en vous relaxant sur le bateau. Il n'y avait pas une ligne téléphonique, mais ça valait le coup ! Nous avons eu l'occasion de jeter un coup d'il à l'heure du coucher du soleil à la fin, ce qui est très belle. Je le recommande vraiment pour une croisière avec l'une des nombreuses entreprises le long de la rivière.",5.0
"Il n'y avait rien d'impressionnant que je pouvais voir sur la Seine dans le noir, car il faisait nuit quand j'y étais. Cependant, sur une note positive, j'ai pris des photos de la région de Notre-Dame et quelques unes d'entre elles sont tellement agréables que je voulais et élargir leur image.",3.0
"Une promenade tranquille le long des banques sur la Seine est un must pour tous les visiteurs dans cette ville mythique. Il y a une statue de la liberté, des ponts et des sculptures hors du temps, puis les grandioses vestiges des bateaux et la promenade panoramique. Il y a une fantastique vue sur la Tour Eiffel et il faut le long des banques. Très romantique des endroits pour faire une proposition.",4.0
"C'est l'un des meilleurs moments de notre lune de miel pendant notre part ! Nous avons adoré la Seine dîner croisière ! C'était merveilleux, très relaxant, c'était magique ! Ce qu'il y a à voir sont sans pareil, le dîner était impeccable et l'ambiance était incroyable ! Nous vous recommandons fortement cet hôtel vous mettre les choses en haut de la liste pour votre prochain voyage à Paris !",5.0
Nous avons pris 7 journée de croisière sur la Seine et cetera Paris - Normandie. C'était magnifique. La vue et le cadre sont magnifiques. J'ai adoré chaque instant de notre séjour.,5.0
"Nous n'aurions pas pu rêver mieux pour terminer notre Europe (et Paris) pour s'y rendre. Nous avons encore passé un séjour d'une ou deux heures avant de partir pour l'aéroport, et nous avons décidé de terminer notre voyage avec une croisière sur la Seine. Nous avons acheté des tickets à bord des Bateaux Mouches qui se situent entre Pont- l'Alma, pont Alexandre III. Les gens du coin sympa nous a montré le chemin.C'était une croisière d'une heure, on peut avoir une autre perspective de Paris. Tous les sites touristiques, comme la Tour Eiffel, à Notre Dame, le Musée du Louvre, du Grand Palais, le Musée d'Orsay, typique des immeubles parisiens sont magnifiques, de la Seine. Les vues sur la Tour Eiffel depuis celle-ci est la meilleure surtout au coucher du soleil quand il devient jaune d'or.Un autre truc génial à propos de la Seine partent du pont (pont) . Croisière sur la Seine est en croisière à travers l'histoire du pont. Vous aurez l'occasion de voir toutes sortes de ponts, de l'ancien pont à 21 rue du pont. Il y a un pont toutes les 400 mètres environ.Vous pourrez aussi profiter d'une promenade tranquille le long de la Seine, le prélèvement dans la superbe vue, en admirant la splendeur et en traversant de nombreux ponts le long du chemin. Il y a une certaine paisible ambiance.",5.0
"Nous avons fait une croisière sur le fleuve et c'était glacée, mais ça vaut vraiment le coup. Linge blanc éclatant du fait que le panorama exceptionnel et le guide était très amusant.",4.0
"Nous avons réservé une croisière avant notre voyage, mais il s'est avéré que nous pouvions aussi y réserver. Il y avait une vue superbe et a duré une heure. L'un des meilleurs moments de notre voyage.",5.0
"Nous avons eu de la chance car il a un très beau ce qui a rendu la croisière très agréable, et c'était un excellent hôtel pour visiter la ville et l'entendre l'histoire.",4.0
"Nous avons fait une excursion en bateau sur la Seine pour découvrir les lumières de Noël. C'était vraiment très agréable. L'un des ponts sont éclairés en dessous et spectaclular. La cerise sur le gâteau, c'était le Tour Eiffel depuis le fleuve. Il avait l'air tellement belle et quand il fait noir c'était éclairé toutes les heures pendant la nuit, il y a beaucoup de circulation des danses et nous avons eu de la chance de voir.",4.0
Sale et sentait mauvais! Les gens s'asseoir au bord de parler avec eux et a un pique-nique. L'eau chaude est vraiment sale et avait une odeur horrible.,3.0
"Super vue, qui vous conduira à la plupart des principaux sites touristiques de la ville. Si vous prenez un bateau sur la rivière on peut se détendre et où aller en même temps.",5.0
J'ai insisté pour avoir une croisière sur le fleuve pendant le premier long voyage en France pour une visite. Il y a beaucoup de choix. Nous avons choisi la nourriture non plus tard dans la journée un week-end. C'était très agréable mais une marche le long de la Seine est dû le faire. L'annonceur a été difficile d'entendre les plus chargés de bateaux ainsi. La Seine est incontournable mais évitez la croisière en bateau. . . C'est à pied. Il y a de nombreux endroits où vous arrêter pour en profiter.,5.0
Nous avons vraiment beaucoup apprécié notre tranquillement à pied le long de la rivière. Intéressant avec le bruit. Bateaux a été intéressante et les stands fourni un grand nombre de sites intéressants,5.0
Il faut prendre l'un des transport Mobilis bateau ou bateau bus pour visiter les principaux sites de Paris. Les deux côtés de la rivière sont très bien !,5.0
"Si vous passez directement sur un pont dans cet hôtel, on est complètement folle ! Nous avons bien rigolé. La Seine traverse beaucoup les plus grands espaces populaire de Paris. Je ne conseille vivement de faire un tour en bateau sur la rivière. Si tout ce qu'il vous donne une autre perspective sur la ville. Les promenades du soir le long de la rivière, des croisières sur la Tour Eiffel peut être assez sympa. On ne peut pas trouver quoi que ce soit aussi bien à New York !",5.0
"Charmant ! J'ai aussi adoré marcher sur le pied des ponts et en voyant les serrures adorent. Le soir, nous avions une très belle vue sur la Tour Eiffel. J'ai adoré le fait que chaque partie a son propre caractère. Je l'ai utilisé pour nos voyages pieds. Super endroit pour apprendre la ville.",4.0
"Magnifique et romantique, le fleuve est l'un des meilleurs sites pittoresques dans tout l'Europe.Paris est une ville magnifique et il s'agit de l'un de ses trésors.",5.0
"Pour moi, il y a quelque chose de spécial avec la mer, vous transporte dans un autre hôtel. Nous nous sommes promenés le long des banques ont pris dans ce qu'il y a à voir et nous avons beaucoup apprécié d'être ensemble et simplement regarder passer les gens. Le soleil brillait tous à plusieurs jours et c'était vraiment un séjour magique.Prenez du temps, où on peut simplement admirer la vue sur la rivière, c'est vraiment magique.",3.0
Nous aimions bien nous promener à pied le long de la Seine jour et nuit très romantique et paisible. C'était vraiment dommage que nous n'avons pas réussi à y aller pour le dîner-croisière en tant que nous n'avions plus de temps.,4.0
"Il offre de superbes vues. Vous pourrez louer un bateau pour la meilleure expérience. Il peut faire assez froid, donc si pensez couvrez-vous bien :)",5.0
"Comme toutes les autres grandes villes, il offre de beaux paysages, des excursions alternatives (bateau tourisme louer) et il y a plein de restaurants à proximité.",4.0
Vous pouvez vous promener le long de la Seine et une croisière sur la rivière et cela valait vraiment la peine. C'est un endroit agréable à visiter et passer du temps là par tous les temps,5.0
Nous avons acheté nos billets sur internet pour une croisière sur la Seine et un déjeuner à la Tour Eiffel était parfait d'économiser beaucoup histoires et les lignes nous avons passé un excellent moment.,5.0
"Même si le temps est froid en tournant à droite, n'oubliez pas de visiter la Seine sous-près du pont Marie au printemps et en été, où vous trouverez une collection de nouveaux restaurants Riverside, de la danse et musique jazz, etc. Un merveilleux endroit idéal pour rencontrer des gens d'autres endroits au monde !",4.0
Marche le long des banques ou à faire du bateau est un moyen facile de se déplacer dans la ville. La circulation n'est pas très important de construction en cours. Nous vous le conseillons vivement cette route !,4.0
"Ma femme et moi avons passé 3 jours fantastiques de Paris et tous les jours on nous apportait une promenade relaxante le long de la rivière. Il y a beaucoup d'endroits dans les escaliers permettre l'accès à la rivière, ce qui veut dire que l'on peut se tenir à l'écart de tout le bruit et de la circulation. Pour le déjeuner et une charmante pâtisserie, où se trouvent un endroit agréable où s'asseoir et regarder passer les gens.",4.0
Il faut visiter la nuit sur le bateaumagnifics tous les monuments et les pontsvous pouvez prendre le dîner sur le bateau si on veut.,5.0
"C'est un endroit parfait pour se promener, observer les gens, une aire de pique-nique et surveillez les paquebots de croisière ! Il ne faut pas oublier d'emporter un vin ouvre-bouteille!",5.0
"C'était superbe et ça vaut vraiment le coup d'y aller. Il faisait un temps superbe, même si je suis arrivé tard en octobre. La vue est superbe!",5.0
"Il y a beaucoup de beaux jardins et parcs le long des banques sur la Seine. Le bateau partira du soir en croisière avec dîner. Voir la Tour Eiffel en métro, et autres lieux tout illuminé. !  Les artistes sur la rive gauche, il y a beaucoup de cafés pour nous reposer et nous détendre.",4.0
Nous avons adoré notre croisière sur la rivière historique. Je recommande vraiment cet hôtel où l'on sera à Paris. La vue autour des banques sur la River est incroyable. Il y a beaucoup d'histoire. C'est à ne pas rater lors de notre séjour dans la ville des lumières.,5.0
"J'ai eu un très agréable voyage en bateau de Seine pendant une heure. C'était génial. Très bel immeuble le long de la rivière, dans un quartier agréable.",5.0
C'est un très agréable séjour. Attention à la voix! La terrasse offre une vue encore mieux s'il ne pleut pas.,5.0
"Nous y sommes allés en été en croisière et voulions vraiment aller voir la Tour Eiffel scintillantes de la rivière, qui était à 11 h00 au cours de l'été, et j'ai fini par prendre la dernière mais si vous n'êtes pas trop envie de voir les lumières scintillantes, alors mieux vaut avoir une plus tôt car il était très tard au moment où nous avons terminé. Billet aller coûte 13 euros et il n'y avait pas tellement bon marché si vous achetez à l'avance, le guide, était très bon aussi",5.0
Il est très agréable de simplement se promener le long du bord de l'eau et savourer les sites à visiter. Vous pouvez aussi faire comme les gens du coin faire ou y prendre un verre et vous asseoir près du bord de l'eau pour se relaxer pendant une heure ou deux.,5.0
Incroyable croisière de 7 nuits tout au long de la Seine Paris - Normandie et à l'arrière. Croisière romantique et magnifique paysage. L'un des meilleurs moments était le de nombreux villages et villes le long de la rivière et l'histoire de la région.,5.0
Nous avons réservé une croisière-dîner au la dernière nuit avant de prendre le chemin du retour à la réalité. C'était la dernière épreuve parfait pour un voyage épuisant de intemporelles et à explorer la ville.,5.0
"Les bateaux de croisière sur la Seine est une belle façon de découvrir tous les principaux monuments parisiens. . . Je vous conseille également de bavarder avec vous promener le long de la Seine. . C'était très romantique et paisible. . . On peut y trouver de nombreux artistes et en jouant de la musique, de la peinture, etc. le long de la rive. . .",4.0
"Ce qu'il y a de mieux d'être dans Paris. . . . A Paris ! Il n'y a rien en fait un endroit plus romantique et idéal par rapport à la promenade le long de la rivière, ou un tour en bateau sur la rivière. Bien qu'il s'agit d'un très touristique, faites-le. Rien ne peut battre une balade sur la rivière la nuit quand tout est éclairé et magnifique.",5.0
Nous avons même eu la chance de voir le fleuve tous les jours et nous sommes allés dans cet hôtel plusieurs fois pour faire du tourisme. Le meilleur moyen de se déplacer tout en découvrant Paris est par une croisière sur le fleuve. L'hôtel est également très belle dans le soir pour aller se promener le soir.,4.0
"Nous avons pris le bateau-taxi bateau aller-retours pour aller voir la Tour Eiffel, des musées et bien d'autres. C'était vraiment un agréable pour l'apprécier la ville.",5.0
Nous avons fait un voyage sur la Seine le soir de notre voyage organisé. Il était très beau avec des lumières.,5.0
"Rien qu'en marchant le long de la Seine jusqu'au soir, c'est un vrai plaisir. D'avoir eu la chance d'aller à un pâté de maisons de la rivière, donc nous avons apprécié cet hôtel.",5.0
"La vue est spectaculaire, et l'église est très beau, il est impressionnant, il y a toujours ici une impression de ce que délivre un lieu de culte malgré le nombre de touristes.",4.0
"Je suis allée plusieurs fois en profitant des différents sites et musées de chaque côté. Le long de la rivière, il y a une promenade où les gens circulent et garder la forme. Charmant des ponts partout. Des promenades en bateau (bien qu'un peu trop cher).",5.0
Magnifiquement éclairé la nuit avec une vue sur la Tour Eiffel. Tous les couples ayant des pique-niques le long de la rivière et équitation vélos stationnaires. Je recommande absolument cet hôtel ! !,5.0
"Nous avons pris un dîner croisière sur la Seine, très touristique mais très agréable. Ils nous ont servi le dîner et nous avons eu l'occasion de prendre le soleil couchant étincelants et les lumières de la ville.",5.0
"Belle journée ou de la nuit. Notre famille a beaucoup aimé le mur d'escalade entrave ! Très amusant et techniquement difficile. Il ne faut pas le rater une agréable promenade en vélo le long de la rivière avec des super pratique street location de vélos également disponibles. Sortir le soir le long de la rivière, à un peu plus de monde là et de continuer tout droit.",5.0
Si vous êtes en train d'apprécier la ville romantique de Paris vous devez prendre une marche tranquille sur la Seine.C'était une journée splendide dans un si beau panorama qu'on n'avait pas envie de retourner à l'appartement.Ne manquez pas cette pittoresque et magnifique.,5.0
"Réservez un bon 2 à 3 heures pour se promener le long de la Seine jusqu'aux berges vraiment profiter de tout cela. L'hôtel est très pittoresque, avec une belle vue et une brise fraîche par une chaude journée.Il y a bien des croisières sur le fleuve mais on trouve le long des banques et passer quelque temps sur les ponts en admirant la vue (ponts comme Pont Alexandre)",5.0
"J'ai apprécié de pouvoir nous rendre à pied à la rivière plusieurs fois. Nous avons fini par prendre un tour et j'ai trouvé que cet hôtel était moins bon. La présentation était un peu difficile à suivre. A mon avis, l'enregistrement était ""en-dehors"" par rapport à ce que nous avons vu. Je voudrais juste faire un tour et que ce soit une journée",5.0
"Super endroit à visiter pendant l'été. Marchez le long de la Seine ou faire un pique-nique avec des amis. Le vin rosé et restera sans encombre. Le seul problème, c'est qu'il n'y a ni toilettes publiques, donc il faut essayer d'avoir tout près d'un quartier où il y a un fast food chaîne ou un bar. J'aime bien aller à la place derrière Notre-Dame cathédrale. Il y a un espace qui vous permettra de découvrir des centaines de gens qui buvaient et passer du temps en été.Autrement, il y a des excursions en bateau, mais je n'ai jamais été dans une. Vous pouvez toujours essayer.",5.0
Nous avons fait des rencontres Apportez vos propres boissons en bateau à bord du Jungle et c'était très agréable. Ils nous ont mis en évidence les principaux centres d'intérêts dans plusieurs langues différentes. C'est aussi très agréable pour se promener le long de la rivière le soir et avons fait quelques ponts à traverser.,5.0
"L'excursion en bateau pour la nuit et profitez des lumières de la ville si vous passez par eux. Au moins une fois. Pas très excitant pendant la journée. Se promener le long de la Seine jour ou de la nuit, magnifique, il ne faut pas le manquer. Seul ou avec quelqu'un que vous ne serez pas déçu à la fois la fête et on a une belle vue.",4.0
"Si vous n'y êtes jamais allés en prenant la Tamise vous trouverez à pied le long de la Seine beaucoup plus agréable. Vous pouvez littéralement vous rendre directement à côté de la rivière jusqu'à la ville, et plusieurs années il fermait la rue à côté de la rivière, aujourd'hui, c'est plein de vélos d'exercice, des joggeurs, marcheurs, ainsi que des bars, des restaurants, des pique-niques etc. C'est un endroit fabuleux pour passer une soirée avec des tas de bars et de restaurants. Alors pourquoi ne pas vous rendre là-bas et vous immerger dans l'ambiance !",5.0
"Il fait beau septembre et il y a une vue incroyable.Je le recommande vivement, on peut même voir beaucoup de gens différents.",5.0
"Nous étions assis près de la Seine pour un séjour d'une ou deux heures et nous sommes allés voir la circulation en face de nous, et sur les bateaux d'excursion. Nous avons pris une bouteille de vin, des fromages et du pain français et fait un pique-nique. J'y ai été à une excursion en bateau avant et il a un repos moyen de visiter quelques unes des plus grandes attractions de loin.",5.0
Un bon endroit pour faire une petite promenade. J'ai fait une croisière sur le fleuve et c'était une bonne façon de voir une partie de la ville.,4.0
"C'est ce que nous faisions notre dernière nuit à Paris et nous avons adoré. Tout semble vraiment différent éclairé la nuit. Il y avait des tonnes de jeunes gens le long des banques sur la River. Super cool ! Il y a différents types de bateaux et des croisières, donc marcher et décider. Nous ne voulions pas aller dans la nourriture ou les boissons mais nous ne veut en plein air sur le toit. Tous les bateaux sont dans la zone qui se trouve en dessous de la Tour Eiffel et il y a différentes files d'attente et tous les prix. Je crois que nous avons payé environ 20 euros par personne pour 45 minutes de croisière.",5.0
"Un très bon hôtel pour visiter certains des principales attractions touristiques et visite de Paris, surtout avec les enfants. Optez pour une belle journée.",4.0
A ne pas manquer. Une belle ville. Si vous pouvez aller sur la croisière nocturne avec la lumière de la résidence. Nous avons pris le dîner et du champagne. C'était vraiment romantique.,4.0
Magnifiques pour se promener le long de la Seine et profitez de l'atmosphère de la ville. N'oubliez pas de visiter les bouquinistes se voient le long de la rivière.,5.0
"Comme nous avons navigué sur la Seine et cetera de la Tour-Eiffel, dans l'excellent sommelier nous a permis d'avoir un tour à travers l'histoire, à travers la ville, et des divers champagnes. Le site était fantastique, tout comme il (Richard). Nous avons eu une zone réservée à l'avant du bateau, loin de la foule, à l'intérieur et à l'extérieur. Un charmant !",5.0
Si vous êtes à Paris. Ne manquez pas cette excursion. Nous avons fait un tour en bateau sur la rivière. C'est le meilleur temps mais pas très tard dans la soirée. Superbe vue sur la ville.,4.0
"J'ai adoré 2.5 heures au ""Batobus"", qui vous permet de monter à bord et débarquer à 8 différents sites qui se trouvent le long du fleuve, dans le centre de Paris. Vous détendre, pas cher, c'est un très bon moyen de mieux découvrir Dame, la Tour Eiffel, et de superbes bâtiments anciens tout le long du chemin",5.0
"Nous avons fait une excursion en bateau sur Notre-Dame Bridge jusqu'à la ville et à l'arrière autour de l'île et j'ai appris énormément. On a pu voir la plus petite maison dans Paris, et l'hôtel La Maison blanche est pour ainsi que bien d'autres sites touristiques principaux de la ville. Le guide était très compétent et aimable. On vous recommande une promenade en bateau",5.0
